Date,Open,High,Low,Close,Adj Close,Volume
2006-02-10,779.9984130859375,897.5982055664062,731.99853515625,806.3983764648438,806.3983764648438,7771
2006-02-13,810.598388671875,815.9983520507812,719.99853515625,719.99853515625,719.99853515625,5364
2006-02-14,724.7985229492188,753.5985107421875,719.99853515625,719.99853515625,719.99853515625,804
2006-02-15,731.99853515625,746.3984985351562,719.99853515625,724.7985229492188,724.7985229492188,349
2006-02-16,731.99853515625,766.7984619140625,730.7985229492188,753.5985107421875,753.5985107421875,293
2006-02-17,778.7984619140625,779.9984130859375,746.3984985351562,746.3984985351562,746.3984985351562,287
2006-02-21,794.3984375,794.3984375,734.3985595703125,745.198486328125,745.198486328125,332
2006-02-22,779.9984130859375,779.9984130859375,752.3984985351562,759.5984497070312,759.5984497070312,174
2006-02-23,779.9984130859375,779.9984130859375,752.3984985351562,760.7984619140625,760.7984619140625,105
2006-02-24,761.9984741210938,761.9984741210938,739.1985473632812,739.1985473632812,739.1985473632812,418
2006-02-27,761.9984741210938,761.9984741210938,739.1985473632812,749.9984741210938,749.9984741210938,262
2006-02-28,742.5585327148438,749.9984741210938,731.99853515625,743.99853515625,743.99853515625,83
2006-03-01,755.9984741210938,760.7984619140625,731.99853515625,749.9984741210938,749.9984741210938,333
2006-03-02,764.3984985351562,764.3984985351562,734.3985595703125,734.3985595703125,734.3985595703125,111
2006-03-03,737.99853515625,819.598388671875,737.99853515625,776.87841796875,776.87841796875,567
2006-03-06,779.9984130859375,809.9983520507812,770.3984375,785.9984130859375,785.9984130859375,208
2006-03-07,797.9984130859375,797.9984130859375,737.99853515625,737.99853515625,737.99853515625,140
2006-03-08,737.99853515625,778.7984619140625,731.99853515625,731.99853515625,731.99853515625,63
2006-03-09,767.9984741210938,767.9984741210938,721.1985473632812,728.3985595703125,728.3985595703125,75
2006-03-10,725.99853515625,764.3984985351562,725.99853515625,725.99853515625,725.99853515625,35
2006-03-13,747.5985107421875,767.9984741210938,729.5985107421875,740.3984985351562,740.3984985351562,78
2006-03-14,767.9984741210938,767.9984741210938,683.9986572265625,737.99853515625,737.99853515625,283
2006-03-15,718.798583984375,719.99853515625,695.9985961914062,698.3986206054688,698.3986206054688,223
