Date,Price
2021/8/2 00:00,14681.07
2021/7/30 00:00,14672.68
2021/7/29 00:00,14778.26
2021/7/28 00:00,14762.58
2021/7/27 00:00,14660.58
2021/7/26 00:00,14840.71
2021/7/23 00:00,14836.99
2021/7/22 00:00,14684.6
2021/7/21 00:00,14631.95
2021/7/20 00:00,14498.88
2021/7/19 00:00,14274.98
2021/7/16 00:00,14427.24
2021/7/15 00:00,14543.13
2021/7/14 00:00,14644.95
2021/7/13 00:00,14677.65
2021/7/12 00:00,14733.24
2021/7/9 00:00,14701.92
2021/7/8 00:00,14559.78
2021/7/7 00:00,14665.06
2021/7/6 00:00,14663.64
2021/7/2 00:00,14639.33
2021/7/1 00:00,14522.38
2021/6/30 00:00,14503.95
2021/6/29 00:00,14528.33
2021/6/28 00:00,14500.51
2021/6/25 00:00,14360.39
2021/6/24 00:00,14369.71
2021/6/23 00:00,14271.73
2021/6/22 00:00,14253.27
2021/6/21 00:00,14141.48
2021/6/18 00:00,14030.38
2021/6/17 00:00,14161.35
2021/6/16 00:00,14039.68
2021/6/15 00:00,14072.86
2021/6/14 00:00,14174.14
2021/6/11 00:00,14069.42
2021/6/10 00:00,14020.33
2021/6/9 00:00,13911.75
2021/6/8 00:00,13924.91
2021/6/7 00:00,13881.72
2021/6/4 00:00,13814.49
2021/6/3 00:00,13614.51
2021/6/2 00:00,13756.33
2021/6/1 00:00,13736.48
2021/5/28 00:00,13748.74
2021/5/27 00:00,13736.28
2021/5/26 00:00,13738
2021/5/25 00:00,13657.17
2021/5/24 00:00,13661.17
2021/5/21 00:00,13470.99
2021/5/20 00:00,13535.74
2021/5/19 00:00,13299.74
2021/5/18 00:00,13303.64
2021/5/17 00:00,13379.05
2021/5/14 00:00,13429.98
2021/5/13 00:00,13124.99
2021/5/12 00:00,13031.68
2021/5/11 00:00,13389.43
2021/5/10 00:00,13401.86
2021/5/7 00:00,13752.24
2021/5/6 00:00,13632.84
2021/5/5 00:00,13582.42
2021/5/4 00:00,13633.5
2021/5/3 00:00,13895.12
2021/4/30 00:00,13962.68
2021/4/29 00:00,14082.55
2021/4/28 00:00,14051.03
2021/4/27 00:00,14090.22
2021/4/26 00:00,14138.78
2021/4/23 00:00,14016.81
2021/4/22 00:00,13818.41
2021/4/21 00:00,13950.22
2021/4/20 00:00,13786.27
2021/4/19 00:00,13914.77
2021/4/16 00:00,14052.34
2021/4/15 00:00,14038.76
2021/4/14 00:00,13857.84
2021/4/13 00:00,13996.1
2021/4/12 00:00,13850
2021/4/9 00:00,13900.19
2021/4/8 00:00,13829.31
2021/4/7 00:00,13688.84
2021/4/6 00:00,13698.38
2021/4/5 00:00,13705.59
2021/4/1 00:00,13480.11
2021/3/31 00:00,13246.87
2021/3/30 00:00,13045.39
2021/3/29 00:00,13059.65
2021/3/26 00:00,13138.72
2021/3/25 00:00,12977.68
2021/3/24 00:00,12961.89
2021/3/23 00:00,13227.7
2021/3/22 00:00,13377.54
2021/3/19 00:00,13215.24
2021/3/18 00:00,13116.17
2021/3/17 00:00,13525.2
2021/3/16 00:00,13471.57
2021/3/15 00:00,13459.71
2021/3/12 00:00,13319.86
2021/3/11 00:00,13398.67
2021/3/10 00:00,13068.83
2021/3/9 00:00,13073.82
2021/3/8 00:00,12609.16
2021/3/5 00:00,12920.15
2021/3/4 00:00,12723.47
