Date,Price,Open,High,Low,Vol.,Change %
2024/5/10 00:00,39512.84,39466.52,39579.88,39406.26,291.49M,0.0032
2024/5/9 00:00,39387.76,39064.27,39413.66,38988.85,307.17M,0.0085
2024/5/8 00:00,39056.39,38818.9,39094.74,38814.99,292.35M,0.0044
2024/5/7 00:00,38884.26,38858.94,38977.61,38840.4,366.81M,0.0008
2024/5/6 00:00,38852.27,38762.43,38886.47,38689.38,319.43M,0.0046
2024/5/3 00:00,38675.68,38709.36,38805.21,38521.28,400.95M,0.0118
2024/5/2 00:00,38225.86,38075.65,38294.73,37895.66,348.19M,0.0085
2024/5/1 00:00,37902.57,37845.56,38348.65,37789.93,408.59M,0.0023
2024/4/30 00:00,37815.85,38337.4,38337.4,37812.07,417.17M,-0.0149
2024/4/29 00:00,38386.09,38282.16,38406.2,38215.47,345.68M,0.0038
2024/4/26 00:00,38239.66,38114.7,38337.64,38065.05,401.46M,0.004
2024/4/25 00:00,38085.8,38052.09,38157.22,37754.38,417.16M,-0.0098
2024/4/24 00:00,38460.92,38552.79,38552.79,38310.55,342.89M,-0.0011
2024/4/23 00:00,38503.69,38356.07,38561.5,38297.72,329.42M,0.0069
2024/4/22 00:00,38240.57,38116.89,38447.05,37985.07,339.29M,0.0067
2024/4/19 00:00,37986.53,37801.98,38101.92,37781.61,407.00M,0.0055
2024/4/18 00:00,37778.21,37847.21,38082.96,37682.83,291.61M,0.0007
2024/4/17 00:00,37753.37,37949.67,38028.8,37611.95,310.47M,-0.0012
2024/4/16 00:00,37798.77,37992.22,37992.22,37716.97,323.70M,0.0017
2024/4/15 00:00,37735.24,38319.68,38380.31,37657.79,374.40M,-0.0065
2024/4/12 00:00,37983.24,38218.12,38290.51,37877.7,426.71M,-0.0124
2024/4/11 00:00,38459.08,38523.26,38598.98,38198.07,346.13M,-0.0001
2024/4/10 00:00,38461.51,38662.28,38662.28,38305.51,312.68M,-0.0109
2024/4/9 00:00,38883.94,38983.66,38990.29,38572.44,324.79M,-0.0002
2024/4/8 00:00,38892.8,38916.42,39013.2,38859.45,281.00M,-0.0003
2024/4/5 00:00,38904.1,38673,39040.03,38602.18,310.97M,0.0079
2024/4/4 00:00,38597.3,39343.6,39420.48,38560.89,347.12M,-0.0135
2024/4/3 00:00,39127.01,39139.59,39305.13,39027.01,354.33M,-0.0011
2024/4/2 00:00,39171.22,39256.27,39256.27,39054.77,306.77M,-0.01
2024/4/1 00:00,39566.85,39807.93,39813.07,39491.38,267.48M,-0.006
2024/3/28 00:00,39807.18,39763.74,39867.88,39718.41,338.82M,0.0012
2024/3/27 00:00,39760.41,39461.98,39766.4,39461.98,321.54M,0.0122
2024/3/26 00:00,39282.59,39338.32,39438.24,39278.86,294.97M,-0.0008
2024/3/25 00:00,39313.77,39410.54,39430.17,39296.91,309.47M,-0.0041
2024/3/22 00:00,39475.64,39774.06,39823.7,39469.53,316.21M,-0.0077
2024/3/21 00:00,39781.5,39661.03,39887.48,39591.13,386.08M,0.0068
2024/3/20 00:00,39512.13,39072.05,39527.63,38990.34,338.76M,0.0103
2024/3/19 00:00,39110.21,38834.25,39122.07,38761.52,295.74M,0.0082
2024/3/18 00:00,38790.43,38826.93,38898.12,38763.6,322.70M,0.002
2024/3/15 00:00,38714.77,38809.65,38923.02,38618.22,688.90M,-0.0049
2024/3/14 00:00,38905.92,39139.7,39160.25,38705.03,368.38M,-0.0035
2024/3/13 00:00,39043.39,39090.03,39200.67,38938.52,323.36M,0.001
2024/3/12 00:00,39005.4,38860.49,39071.04,38715.84,317.39M,0.0061
2024/3/11 00:00,38769.73,38667.21,38794.21,38483.57,294.08M,0.0012
2024/3/8 00:00,38723.15,38776.8,38968.54,38706.94,337.24M,-0.0018
2024/3/7 00:00,38791.35,38784.3,38909.97,38731,331.71M,0.0034
2024/3/6 00:00,38661.12,38721.15,38857.94,38571.23,338.93M,0.002
2024/3/5 00:00,38585.19,38906.98,38906.98,38457.83,386.72M,-0.0104
2024/3/4 00:00,38989.83,38946.01,39087.4,38915.86,381.58M,-0.0025
2024/3/1 00:00,39087.38,38989.51,39119.69,38852.99,324.51M,0.0023
2024/2/29 00:00,38995.93,39013.75,39071.1,38810.84,468.47M,0.0012
2024/2/28 00:00,38949.29,38938.08,38952.63,38741.87,263.37M,-0.0006
2024/2/27 00:00,38972.74,39087.9,39087.9,38881.9,266.84M,-0.0025
2024/2/26 00:00,39069.3,39165.13,39245.89,39025.8,284.35M,-0.0016
2024/2/23 00:00,39131.53,39127.97,39281.95,39094.7,280.88M,0.0016
2024/2/22 00:00,39068.98,38852.13,39148.51,38802.72,316.71M,0.0118
2024/2/21 00:00,38612.18,38491.2,38618.03,38339.57,268.12M,0.0012
2024/2/20 00:00,38564.03,38552,38658.66,38461.97,314.61M,-0.0017
2024/2/16 00:00,38627.99,38751.71,38824.83,38585.75,274.75M,-0.0037
2024/2/15 00:00,38773.12,38397.94,38780.33,38397.94,300.35M,0.0091
2024/2/14 00:00,38423.68,38372.67,38439.86,38195.38,265.90M,0.004
2024/2/13 00:00,38272.49,38699.17,38699.17,38041.33,305.80M,-0.0135
2024/2/12 00:00,38797.9,38656.76,38926.41,38628.92,260.66M,0.0033
2024/2/9 00:00,38671.3,38731.97,38733.06,38568.22,294.58M,-0.0014
2024/2/8 00:00,38726.13,38702.11,38752.42,38545.04,303.22M,0.0013
2024/2/7 00:00,38677.36,38613.89,38748.11,38572.9,291.14M,0.0041
2024/2/6 00:00,38520.96,38380.75,38543.49,38353.07,265.39M,0.0037
2024/2/5 00:00,38379.59,38546.77,38633.88,38222,310.70M,-0.0071
2024/2/2 00:00,38654.62,38448.1,38782.19,38336.84,372.10M,0.0035
2024/2/1 00:00,38519.77,38175.34,38520.24,38106.84,311.72M,0.0097
2024/1/31 00:00,38150.3,38426.78,38588.11,38144.33,426.28M,-0.0082
2024/1/30 00:00,38467.38,38298.23,38496.85,38257.81,310.77M,0.0035
2024/1/29 00:00,38333.26,38111.53,38343.31,38061.38,303.11M,0.0059
2024/1/26 00:00,38109.43,38006.68,38214.59,37997.77,383.41M,0.0016
2024/1/25 00:00,38049.13,37862.57,38052.03,37798,390.44M,0.0064
2024/1/24 00:00,37806.52,37975.37,38063.6,37796.7,329.69M,-0.0026
2024/1/23 00:00,37905.51,37959.79,37974.71,37805.67,330.60M,-0.0025
2024/1/22 00:00,38001.81,37947.33,38109.17,37916.96,325.98M,0.0037
2024/1/19 00:00,37863.6,37611.5,37926.5,37451.71,362.99M,0.0105
2024/1/18 00:00,37468.68,37191.75,37519.99,37127.81,331.08M,0.0054
2024/1/17 00:00,37266.67,37281.86,37371.64,37132.89,282.57M,-0.0025
2024/1/16 00:00,37360.99,37498.37,37539.68,37201.54,363.47M,-0.0062
2024/1/12 00:00,37593.24,37818.05,37821.76,37473.13,269.52M,-0.0031
2024/1/11 00:00,37711.15,37747.14,37799.11,37424.28,295.94M,0.0004
2024/1/10 00:00,37695.67,37552.91,37740.73,37524.85,274.73M,0.0045
2024/1/9 00:00,37525.1,37473.9,37552.22,37373.42,282.70M,-0.0042
2024/1/8 00:00,37683.01,37321.12,37691.62,37249.49,355.60M,0.0058
2024/1/5 00:00,37466.11,37438.56,37622.31,37324.25,294.55M,0.0007
2024/1/4 00:00,37440.34,37425.28,37716.4,37425.28,366.61M,0.0003
2024/1/3 00:00,37430.19,37585.64,37620.94,37406.84,315.39M,-0.0076
2024/1/2 00:00,37715.04,37499.54,37789.51,37499.54,340.52M,0.0007
2023/12/29 00:00,37689.54,37701.63,37758.67,37540.35,228.30M,-0.0006
2023/12/28 00:00,37710.63,37661.52,37778.7,37661.52,196.93M,0.0014
2023/12/27 00:00,37656.52,37518.62,37683.42,37488.68,243.55M,0.003
2023/12/26 00:00,37545.33,37405.9,37616.38,37371.83,210.44M,0.0043
2023/12/22 00:00,37385.97,37349.27,37534.09,37269.14,249.72M,-0.0005
2023/12/21 00:00,37404.35,37264.53,37418.76,37127.46,246.57M,0.0087
2023/12/20 00:00,37082.39,37520.13,37641.3,37075.82,289.71M,-0.0127
2023/12/19 00:00,37557.98,37311.82,37561.84,37311.82,259.63M,0.0068
2023/12/18 00:00,37305.95,37323.65,37392.92,37285.39,280.46M,-0.0001
2023/12/15 00:00,37309.22,37194.5,37346.06,37124.42,649.35M,0.0016
2023/12/14 00:00,37248.28,37115.63,37286.68,37051.52,442.70M,0.0042
2023/12/13 00:00,37090.83,36580.03,37092.52,36524.38,341.51M,0.014
2023/12/12 00:00,36577.94,36442.1,36596.11,36373.84,280.72M,0.0048
2023/12/11 00:00,36404.8,36274.85,36415.25,36232.2,329.22M,0.0043
2023/12/8 00:00,36247.74,36084.82,36296.2,36064.46,275.24M,0.0036
2023/12/7 00:00,36117.57,36124.17,36163.97,36022.21,277.04M,0.0018
2023/12/6 00:00,36054.43,36183.73,36291.87,36024.35,275.37M,-0.0019
2023/12/5 00:00,36124.56,36097.44,36164.1,36012.18,303.78M,-0.0022
2023/12/4 00:00,36204.44,36039.24,36237.84,36031.87,324.11M,-0.0011
2023/12/1 00:00,36245.5,35914.45,36264.75,35914.45,314.41M,0.0082
2023/11/30 00:00,35950.96,35596.57,35970.03,35592.22,372.35M,0.0147
2023/11/29 00:00,35430.55,35436.8,35579.04,35406.36,283.05M,0.0004
2023/11/28 00:00,35416.91,35332.13,35518.55,35308.54,252.35M,0.0024
2023/11/27 00:00,35333.4,35376.44,35407.57,35280.67,249.92M,-0.0016
2023/11/24 00:00,35390.57,35299.9,35399.04,35299.9,97.67M,0.0033
2023/11/22 00:00,35272.77,35189.33,35315.12,35155.8,232.92M,0.0053
2023/11/21 00:00,35088.29,35113.5,35117.26,35038.99,263.11M,-0.0018
2023/11/20 00:00,35150.97,34928.27,35226.82,34907.98,320.68M,0.0058
2023/11/17 00:00,34947.28,35018.83,35028.22,34883.03,323.66M,0
2023/11/16 00:00,34945.6,34877.25,35022.46,34819,428.29M,-0.0013
2023/11/15 00:00,34991.21,34896.86,35051.04,34871.4,332.23M,0.0047
2023/11/14 00:00,34827.7,34662.83,34931.01,34645.94,322.06M,0.0143
2023/11/13 00:00,34337.67,34243.14,34405.54,34208.53,238.99M,0.0016
2023/11/10 00:00,34283.1,34048.02,34309.76,33905.62,290.39M,0.0115
2023/11/9 00:00,33891.68,34163.71,34164.8,33861,314.48M,-0.0065
2023/11/8 00:00,34112.8,34192.84,34251.91,33997.33,265.50M,-0.0012
2023/11/7 00:00,34152.8,34069.56,34206.54,34027.49,273.98M,0.0017
2023/11/6 00:00,34095.86,34085.31,34163.52,33989.72,258.08M,0.001
2023/11/3 00:00,34061.32,33979.89,34163.31,33947.23,303.22M,0.0066
2023/11/2 00:00,33839.11,33468.04,33852.76,33451.35,296.57M,0.017
2023/11/1 00:00,33274.58,33081.87,33334.52,33013.92,299.87M,0.0067
2023/10/31 00:00,33052.74,33029.11,33069.7,32788.18,292.50M,0.0038
2023/10/30 00:00,32928.83,32651.69,33002.7,32645.38,292.74M,0.0158
2023/10/27 00:00,32418.05,32772.91,32787.51,32328.8,367.18M,-0.0112
2023/10/26 00:00,32784.3,33013.92,33103.58,32745.14,369.36M,-0.0076
2023/10/25 00:00,33035.93,33203.53,33267.1,32991.15,348.53M,-0.0032
2023/10/24 00:00,33141.32,33089.64,33271.99,32988.43,347.13M,0.0062
2023/10/23 00:00,32936.34,32995.76,33234.85,32893.83,337.82M,-0.0058
2023/10/20 00:00,33127.21,33360.52,33423.71,33119.5,318.40M,-0.0086
2023/10/19 00:00,33413.45,33684.83,33847.31,33369.54,298.76M,-0.0075
2023/10/18 00:00,33665.35,33945.69,33990.43,33598.75,280.04M,-0.0098
2023/10/17 00:00,33997.98,33856.81,34147.19,33854.7,275.76M,0.0004
2023/10/16 00:00,33984.21,33863.01,34087.67,33840.71,264.87M,0.0093
2023/10/13 00:00,33670.36,33743.35,33956.98,33551.65,297.68M,0.0012
2023/10/12 00:00,33631.14,33845.65,33858.39,33455.91,283.54M,-0.0051
2023/10/11 00:00,33804.81,33819.47,33878.91,33613.36,248.94M,0.0019
2023/10/10 00:00,33739.3,33691.45,33897.39,33604.32,246.67M,0.004
2023/10/9 00:00,33604.65,33289.42,33631.66,33253.96,226.24M,0.0059
2023/10/6 00:00,33407.58,33040.7,33556.26,32848.3,327.42M,0.0087
2023/10/5 00:00,33119.57,33099.23,33173.8,32942.45,272.37M,-0.0003
2023/10/4 00:00,33129.29,33034.18,33156.17,32873.28,281.05M,0.0038
2023/10/3 00:00,33003.04,33301.7,33398.54,32916.26,285.40M,-0.0129
2023/10/2 00:00,33433.35,33431.31,33511.91,33219.88,263.49M,-0.0022
2023/9/29 00:00,33507.76,33882.41,33890.15,33408.27,308.95M,-0.0047
2023/9/28 00:00,33666.14,33519.44,33777.88,33473.72,268.83M,0.0034
2023/9/27 00:00,33550.67,33682.81,33731.65,33306.3,288.29M,-0.002
2023/9/26 00:00,33618.69,33862.68,33879.71,33570.16,272.49M,-0.0114
2023/9/25 00:00,34007.15,33907.59,34016.5,33781.71,220.56M,0.0013
2023/9/22 00:00,33964.44,34077.08,34156.15,33949.17,261.74M,-0.0031
2023/9/21 00:00,34070.35,34332.23,34376.98,34058.72,327.13M,-0.0108
2023/9/20 00:00,34440.88,34575.5,34775.41,34436.43,284.03M,-0.0022
2023/9/19 00:00,34518.26,34571.84,34597.52,34312.14,274.28M,-0.0031
2023/9/18 00:00,34624.27,34639.25,34724.59,34545.56,244.46M,0.0002
2023/9/15 00:00,34618.77,34902.04,34902.04,34572.31,517.83M,-0.0083
2023/9/14 00:00,34907.51,34687.5,34977.8,34687.5,290.38M,0.0096
2023/9/13 00:00,34575.7,34667.28,34766.26,34510.48,277.54M,-0.0021
2023/9/12 00:00,34647.44,34620.02,34851.71,34560.58,309.33M,-0.0005
2023/9/11 00:00,34664.77,34718.8,34782.24,34578.82,280.44M,0.0025
2023/9/8 00:00,34577.28,34512.3,34626.9,34474.3,283.84M,0.0022
2023/9/7 00:00,34500.99,34351.18,34560.46,34351.18,373.57M,0.0016
2023/9/6 00:00,34444.38,34611.68,34611.68,34291.75,298.64M,-0.0057
2023/9/5 00:00,34642.1,34824.39,34869.6,34637.06,275.10M,-0.0056
2023/9/1 00:00,34838.01,34876.24,34978.69,34721.5,281.88M,0.0034
2023/8/31 00:00,34721.16,34909.09,35067.27,34720.4,304.14M,-0.0049
2023/8/30 00:00,34890.77,34847.8,35024.64,34813.48,226.08M,0.0011
2023/8/29 00:00,34852.87,34531.12,34864.13,34531.12,254.96M,0.0085
2023/8/28 00:00,34560.04,34441.64,34651.76,34441.64,220.65M,0.0062
2023/8/25 00:00,34346.96,34244.54,34440.08,34029.39,250.71M,0.0072
2023/8/24 00:00,34099.91,34439.83,34693.66,34098.08,330.75M,-0.0109
2023/8/23 00:00,34474.17,34338.59,34534.72,34322.07,347.55M,0.0054
2023/8/22 00:00,34289.03,34494.17,34513.78,34257.81,267.06M,-0.0051
2023/8/21 00:00,34464.41,34531.28,34570.92,34248.9,370.40M,-0.0011
2023/8/18 00:00,34501.88,34265.23,34585.72,34265.23,310.20M,0.0008
2023/8/17 00:00,34473.9,34829.61,34888.29,34441.46,381.16M,-0.0084
2023/8/16 00:00,34765.64,34914.96,35131.63,34757.37,319.37M,-0.0052
2023/8/15 00:00,34946.86,35160.55,35185.2,34908.5,313.10M,-0.0102
2023/8/14 00:00,35307.63,35273.89,35335.45,35169.97,303.58M,0.0007
2023/8/11 00:00,35281.4,35111.36,35354.6,35059.99,281.95M,0.003
2023/8/10 00:00,35176.15,35231.54,35578.58,35107.6,340.73M,0.0015
2023/8/9 00:00,35123.36,35324.28,35370.89,35058.73,315.45M,-0.0054
2023/8/8 00:00,35314.49,35345.4,35346.64,35007.41,308.55M,-0.0045
2023/8/7 00:00,35473.13,35125.6,35497.38,35125.6,301.69M,0.0116
2023/8/4 00:00,35065.62,35230.13,35506.88,35033.76,342.03M,-0.0043
2023/8/3 00:00,35215.89,35194.56,35348.2,35122.32,264.87M,-0.0019
2023/8/2 00:00,35282.52,35551.92,35551.92,35226.26,301.32M,-0.0098
2023/8/1 00:00,35630.68,35585.99,35679.13,35526.61,261.00M,0.002
2023/7/31 00:00,35559.53,35465.97,35566.95,35430.22,333.14M,0.0028
2023/7/28 00:00,35459.29,35443.49,35565.51,35355.15,369.00M,0.005
2023/7/27 00:00,35282.72,35558.79,35645.35,35216.58,352.23M,-0.0067
2023/7/26 00:00,35520.12,35345.99,35633.61,35306.27,347.33M,0.0023
2023/7/25 00:00,35438.07,35421.49,35527.57,35365.26,309.33M,0.0008
2023/7/24 00:00,35411.24,35230.79,35463.97,35230.79,286.17M,0.0052
2023/7/21 00:00,35227.69,35274.32,35340.66,35186.05,476.66M,0.0001
2023/7/20 00:00,35225.18,35091.98,35372.77,35091.98,342.32M,0.0047
2023/7/19 00:00,35061.21,34991.21,35234.05,34991.21,369.62M,0.0031
2023/7/18 00:00,34951.93,34597.08,34986.36,34530.61,388.39M,0.0106
2023/7/17 00:00,34585.35,34499.74,34665.15,34418.72,359.78M,0.0022
2023/7/14 00:00,34509.03,34425.33,34592.26,34425.33,301.91M,0.0033
2023/7/13 00:00,34395.14,34412.31,34482.26,34365.33,276.38M,0.0014
2023/7/12 00:00,34347.43,34395.28,34586.94,34308.78,334.07M,0.0025
2023/7/11 00:00,34261.42,34056.94,34288.87,33993.01,281.65M,0.0093
2023/7/10 00:00,33944.4,33705.68,33958.36,33705.68,301.54M,0.0062
2023/7/7 00:00,33734.88,33837.07,34036.38,33716.75,274.73M,-0.0055
2023/7/6 00:00,33922.26,34171.39,34171.39,33771.47,296.24M,-0.0107
2023/7/5 00:00,34288.64,34344.72,34376.11,34226.98,278.25M,-0.0038
2023/7/3 00:00,34418.47,34369.78,34465.6,34286.54,157.60M,0.0003
2023/6/30 00:00,34407.6,34269.92,34467.35,34269.92,353.29M,0.0084
2023/6/29 00:00,34122.42,33854.57,34147.68,33828.63,279.94M,0.008
2023/6/28 00:00,33852.66,33881.38,33903.76,33755.92,268.05M,-0.0022
2023/6/27 00:00,33926.74,33739.03,33975.65,33730.39,296.26M,0.0063
2023/6/26 00:00,33714.71,33730.79,33819.49,33610.32,267.56M,-0.0004
2023/6/23 00:00,33727.43,33835.66,33835.66,33646.49,382.71M,-0.0065
2023/6/22 00:00,33946.71,33900.47,34003.56,33835.39,278.55M,-0.0001
2023/6/21 00:00,33951.52,33990.56,34097.93,33876.17,326.24M,-0.003
2023/6/20 00:00,34053.87,34206.66,34206.66,33915.93,344.62M,-0.0072
2023/6/16 00:00,34299.12,34464.02,34588.68,34285.69,609.15M,-0.0032
2023/6/15 00:00,34408.06,33945.98,34488.98,33945.98,362.53M,0.0126
2023/6/14 00:00,33979.33,34044.7,34151.42,33783.55,358.49M,-0.0068
2023/6/13 00:00,34212.12,34111.08,34310.28,34107.98,310.68M,0.0043
2023/6/12 00:00,34066.33,33906.8,34077.84,33878.46,309.50M,0.0056
2023/6/9 00:00,33876.78,33852.44,33975.32,33787.16,263.23M,0.0013
2023/6/8 00:00,33833.61,33656.98,33873.81,33630.04,272.72M,0.005
2023/6/7 00:00,33665.02,33562.47,33708.78,33546.11,351.54M,0.0027
2023/6/6 00:00,33573.28,33547.67,33631.25,33399.69,295.70M,0.0003
2023/6/5 00:00,33562.86,33771.13,33804.22,33552.79,371.10M,-0.0059
2023/6/2 00:00,33762.76,33187.58,33805,33187.58,389.26M,0.0212
2023/6/1 00:00,33061.57,32929.85,33167.75,32704.51,349.46M,0.0047
2023/5/31 00:00,32908.27,32948.71,32984.83,32739.73,695.13M,-0.0041
2023/5/30 00:00,33042.78,33103.65,33132.7,32893.97,324.22M,-0.0015
2023/5/26 00:00,33093.34,32795.5,33162.06,32795.5,333.80M,0.01
2023/5/25 00:00,32764.65,32854.26,32870.43,32586.56,371.26M,-0.0011
2023/5/24 00:00,32799.92,33021.76,33031.75,32752.44,253.32M,-0.0077
2023/5/23 00:00,33055.51,33190.6,33310.17,33013.29,294.26M,-0.0069
2023/5/22 00:00,33286.58,33408.54,33512.3,33207.85,271.48M,-0.0042
2023/5/19 00:00,33426.63,33582.95,33652.9,33336.66,315.21M,-0.0033
2023/5/18 00:00,33535.91,33374.56,33579.91,33212.09,333.07M,0.0034
2023/5/17 00:00,33420.77,33092.48,33472.38,33050.41,310.71M,0.0124
2023/5/16 00:00,33012.14,33275.37,33290.85,33006.19,247.67M,-0.0101
2023/5/15 00:00,33348.6,33321.21,33400.3,33161.93,224.52M,0.0014
2023/5/12 00:00,33300.62,33370.58,33406.4,33110.61,228.72M,-0.0003
2023/5/11 00:00,33309.51,33383.89,33389.88,33127.7,306.79M,-0.0066
2023/5/10 00:00,33531.33,33707.2,33772.09,33239.45,278.73M,-0.0009
2023/5/9 00:00,33561.81,33589.85,33656.4,33509.72,235.14M,-0.0017
2023/5/8 00:00,33618.69,33715.15,33747.49,33509.23,225.68M,-0.0017
2023/5/5 00:00,33674.38,33248.55,33748.43,33248.55,318.57M,0.0165
2023/5/4 00:00,33127.74,33347.78,33354.86,32937.5,317.32M,-0.0086
2023/5/3 00:00,33414.24,33726.64,33811.84,33396.05,292.78M,-0.008
2023/5/2 00:00,33684.53,34017.62,34017.75,33436.66,275.73M,-0.0108
2023/5/1 00:00,34051.7,34116.81,34257.83,34030.14,248.60M,-0.0014
2023/4/28 00:00,34098.16,33797.43,34104.56,33728.37,358.27M,0.008
2023/4/27 00:00,33826.16,33381.66,33859.75,33374.65,347.46M,0.0157
2023/4/26 00:00,33301.87,33596.34,33645.83,33235.85,325.37M,-0.0068
2023/4/25 00:00,33530.83,33828.34,33875.49,33525.39,302.75M,-0.0102
2023/4/24 00:00,33875.4,33805.04,33891.15,33726.09,260.22M,0.002
2023/4/21 00:00,33808.96,33793.6,33858.83,33688.57,294.96M,0.0007
2023/4/20 00:00,33786.62,33740.6,33875.39,33677.74,309.68M,-0.0033
2023/4/19 00:00,33897.01,33889.83,33957.98,33814.65,254.11M,-0.0023
2023/4/18 00:00,33976.63,33965.16,34018.62,33791.89,256.48M,-0.0003
2023/4/17 00:00,33987.18,33930.46,33991.23,33796.91,235.83M,0.003
2023/4/14 00:00,33886.47,33981.71,34082.94,33730.85,276.72M,-0.0042
2023/4/13 00:00,34029.69,33668.97,34054.99,33605.17,277.24M,0.0114
2023/4/12 00:00,33646.5,33764.21,33895.43,33593.32,260.31M,-0.0011
2023/4/11 00:00,33684.79,33586.75,33781.29,33586.75,241.44M,0.0029
2023/4/10 00:00,33586.52,33425.25,33590.24,33343.43,232.92M,0.003
2023/4/6 00:00,33485.29,33420.96,33525.96,33325.37,258.68M,0.0001
2023/4/5 00:00,33482.72,33394.6,33543.84,33376.27,288.10M,0.0024
2023/4/4 00:00,33402.38,33594.79,33634.72,33275.62,287.79M,-0.0059
2023/4/3 00:00,33601.15,33245.78,33632.9,33245.78,316.61M,0.0098
2023/3/31 00:00,33274.15,32901.96,33291,32901.96,353.74M,0.0126
2023/3/30 00:00,32859.03,32807.43,32905.8,32682.87,289.10M,0.0043
2023/3/29 00:00,32717.6,32566.54,32728.04,32539.94,317.45M,0.01
2023/3/28 00:00,32394.25,32434.85,32551.01,32295.5,248.56M,-0.0012
2023/3/27 00:00,32432.08,32276.72,32564,32276.72,291.56M,0.006
2023/3/24 00:00,32237.53,32038.22,32257.24,31805.18,317.08M,0.0041
2023/3/23 00:00,32105.25,32101.49,32511.49,31864.74,335.43M,0.0023
2023/3/22 00:00,32030.11,32570.19,32761.89,32020.46,333.03M,-0.0163
2023/3/21 00:00,32560.6,32420.71,32593.68,32346.12,367.47M,0.0098
2023/3/20 00:00,32244.58,31872.33,32280.07,31872.33,360.21M,0.012
2023/3/17 00:00,31861.98,32217.32,32217.32,31728.7,722.09M,-0.0119
2023/3/16 00:00,32246.55,31827.65,32281.61,31571.46,444.39M,0.0117
2023/3/15 00:00,31874.57,31759.87,31906.47,31429.82,428.11M,-0.0087
2023/3/14 00:00,32155.4,32055.29,32306.59,31805.4,395.73M,0.0106
2023/3/13 00:00,31819.14,31819.93,32240.35,31624.87,431.15M,-0.0028
2023/3/10 00:00,31909.64,32185.14,32422.1,31783.41,400.24M,-0.0107
2023/3/9 00:00,32254.86,32876.83,32990.46,32190.6,318.64M,-0.0166
2023/3/8 00:00,32798.4,32872.08,32903.44,32612.7,242.76M,-0.0018
2023/3/7 00:00,32856.46,33428.31,33453.25,32838.21,301.59M,-0.0172
