Date,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROE,ROA,EPS
2023-12-31,0.5435958455237685,0.42626189564885775,0.3940074453131599,0.2483552811901739,0.15396054435231027,164.25
2022-12-31,0.5955916699710804,0.49528831176655874,0.43859146417498046,0.34203123044600764,0.20000636121667315,191.45
2021-12-31,0.516271611393366,0.40945871117508653,0.373159633744169,0.27561079400452193,0.15900970396441932,114.2
2020-12-31,0.5309893979846105,0.4232082647753064,0.3813643229055442,0.27836323004986946,0.1850119204136926,98.5
2019-12-31,,,,,,
