Date,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROE,ROA,EPS
2023-12-31,0.4153783955346952,0.2062076848535895,0.16036362043723068,0.262672808597771,0.11097412147650357,12.25
2022-12-31,0.39370705238403253,0.17816647187855345,0.14207957792921522,0.21619277598771858,0.09243637092783322,10.1
2021-12-31,0.4163656122646479,0.20858446828665408,0.17227607499049427,0.3228057255460953,0.11475309345727251,11.55
2020-12-31,0.38885082510616875,0.18344049957321268,0.11047322825648974,0.2495558162317311,0.07029963753640846,6.26
2019-12-31,,,,,,
