Date,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROE,ROA,EPS
2023-12-31,0.09928786281718384,-0.010553513124405481,-0.028562614083348332,0.12893866419079672,-0.01621755758619683,-3.67
2022-12-31,0.05299663704059573,-0.05268135959644487,-0.0740901993754504,0.31070956368444247,-0.03599562363238512,-8.3
2021-12-31,0.04895161031371416,-0.05389654175898276,-0.06746299328902161,0.2801520101340089,-0.030327963508285698,-7.15
2020-12-31,-0.0977509542969153,-0.22315072732900032,-0.20531999037105816,0.6519436558200481,-0.07848898354104222,-20.88
2019-12-31,,,,,,
