Date,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROE,ROA,EPS
2023-09-30,0.4413112957720756,0.2982141226502472,0.2530623426432028,1.5607601454639075,0.27509834563776475,6.16
2022-09-30,0.43309630561360085,0.30288744395528594,0.2530964070519973,1.9695887275023682,0.2829244092925685,6.15
2021-09-30,0.4177935962516778,0.29782377527561593,0.2588179335569424,1.5007132667617689,0.26974205275183616,5.67
2020-09-30,0.38233247727810865,0.24147314354406862,0.20913611278072236,0.8786635853012749,0.1772557180259843,3.31
2019-09-30,,,,,,
