Date,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROE,ROA,EPS
2023-12-31,0.34935869286802407,0.25744392067693334,0.26822516211078806,0.17382965336123604,0.10920504951077034,24.65
2022-12-31,0.4512450722853947,0.3717874951942063,0.32105172222366063,0.2774818209534314,0.170550954586041,37.0
2021-12-31,0.3382436724470281,0.24106388712719076,0.24058109989409093,0.1940036456149812,0.11363968965609834,21.35
2020-12-31,0.22054574946943212,0.11425629210354608,0.12928755701375913,0.10250250143249982,0.062383648968905935,9.65
2019-12-31,,,,,,
