Date,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROE,ROA,EPS
2023-06-30,0.6892008588349102,0.417728806361041,0.3414623787839464,0.35088714643856406,0.175643726819038,9.72
2022-06-30,0.684016744842891,0.4205527815604983,0.3668633681343622,0.4367546925099975,0.19936958666812848,9.7
2021-06-30,0.689258007710247,0.415948788729713,0.36451739564989766,0.4315223821731414,0.18356757015869782,8.12
2020-06-30,0.6778100199279796,0.37030381428521486,0.3096248645247002,0.37429841763592103,0.14696111326835065,5.82
2019-06-30,,,,,,
