Date,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,ROE,ROA,EPS
2023-12-31,0.566250479840205,0.27421810445226646,0.24006649446638517,0.26041096905557576,0.18339082287918249,5.84
2022-12-31,0.5537944250378312,0.2646127084246701,0.2120380715326196,0.2341339246673746,0.16418809409084936,4.59
2021-12-31,0.5693980290098084,0.3055228868524319,0.2951167728237792,0.30215590041131,0.21163309841121392,5.694003
2020-12-31,0.5357837470620785,0.22585151785763202,0.22061941520980458,0.18094848659141563,0.12599181517821387,2.957501
2019-12-31,,,,,,
